1234567890,,100
Plane 1,Plane 2,Plane 3,Plane 4,Plane 5,Plane 6,Plane 7,Plane 8,Plane 9,Plane 10,Plane 11,Plane 12,Plane 13,Plane 14,outlet,inlet
 3.73279053e+003, 2.48391968e+003, 2.00534103e+002, -3.91374756e+002, -3.43092102e+002, -1.57460022e+002, 3.39974709e+001, 1.48046570e+002, 1.61433151e+002, 1.15439362e+002, 3.14049473e+001, -3.61335106e+001, -5.38815346e+001, -2.46533928e+001, -3.34661128e-003, 3.23459424e+003
 -2.22054712e+003, 3.13395233e+002, 3.91203583e+002, 4.45835815e+002, 3.72948669e+002, 3.91157501e+002, 4.42054932e+002, 4.56722473e+002, 4.00151733e+002, 3.14791931e+002, 1.90241272e+002, 8.60560913e+001, 2.47407532e+001, 3.61414886e+000, -3.31053860e-003, -2.88042212e+003
 -6.25275195e+003, -2.01490161e+003, 5.15112732e+002, 1.16562378e+003, 1.13115479e+003, 9.86490417e+002, 8.32409790e+002, 6.97611511e+002, 5.75987061e+002, 4.82775635e+002, 3.68969147e+002, 2.58339417e+002, 1.53150253e+002, 5.09604454e+001, -3.05148563e-003, -7.74976563e+003
 -6.63072168e+003, -2.12329541e+003, 6.85815247e+002, 1.38537866e+003, 1.57613281e+003, 1.46529443e+003, 1.22249500e+003, 9.75945313e+002, 7.83888245e+002, 6.69790283e+002, 5.50922974e+002, 4.26295807e+002, 2.75380188e+002, 9.58817749e+001, -2.58294726e-003, -9.12785254e+003
 -3.69748291e+003, -5.84973877e+002, 7.28759094e+002, 1.11520422e+003, 1.50935388e+003, 1.61327197e+003, 1.50021606e+003, 1.28221826e+003, 1.05890405e+003, 9.04992981e+002, 7.33332153e+002, 5.57427917e+002, 3.55546631e+002, 1.22604385e+002, -2.25646375e-003, -6.21180566e+003
 3.95496490e+002, 9.36420776e+002, 6.71667725e+002, 6.36742859e+002, 1.04951831e+003, 1.35815857e+003, 1.49911084e+003, 1.46616577e+003, 1.31145410e+003, 1.14302686e+003, 9.06696167e+002, 6.57440430e+002, 4.00073425e+002, 1.34374100e+002, -2.02963757e-003, -9.72474426e+002
 2.93110498e+003, 1.55065784e+003, 5.50248962e+002, 2.41072342e+002, 5.02758057e+002, 8.48094421e+002, 1.16983435e+003, 1.35740283e+003, 1.36462317e+003, 1.25418079e+003, 1.02011902e+003, 7.32515930e+002, 4.34970764e+002, 1.43536224e+002, -1.81622058e-003, 2.67732373e+003
 3.20921094e+003, 1.30184290e+003, 3.72825317e+002, 4.91665421e+001, 1.14465706e+002, 3.28267517e+002, 6.37288757e+002, 9.28343140e+002, 1.09448206e+003, 1.10098389e+003, 9.74005493e+002, 7.38609497e+002, 4.52745667e+002, 1.51535416e+002, -1.50812569e-003, 4.34395313e+003
 1.71349243e+003, 6.17047852e+002, 2.02954865e+002, 2.68134384e+001, -5.28407593e+001, -3.25642242e+001, 1.05495392e+002, 3.24920715e+002, 5.40509827e+002, 6.49144836e+002, 6.82098938e+002, 5.86619812e+002, 3.91756531e+002, 1.36812790e+002, -1.16769120e-003, 2.46847534e+003
 -5.11314880e+002, -1.50332138e+002, 6.21875763e+001, 6.19423981e+001, -8.32302322e+001, -2.14011169e+002, -2.81818848e+002, -2.44494858e+002, -1.14682236e+002, 1.17194414e+001, 1.55491211e+002, 2.19677948e+002, 1.84461212e+002, 7.03018951e+001, -1.14300021e-003, -6.59748535e+002
 -2.10294995e+003, -7.53923035e+002, -9.55395279e+001, 2.83554611e+001, -1.12776749e+002, -3.05588379e+002, -5.07306580e+002, -6.45565552e+002, -6.71973145e+002, -6.17051880e+002, -4.72828705e+002, -3.05506805e+002, -1.61635941e+002, -5.08867149e+001, -1.33911544e-003, -2.71158398e+003
 -2.23542285e+003, -9.65955566e+002, -2.89736786e+002, -1.43297623e+002, -2.39899124e+002, -4.11775208e+002, -6.37209106e+002, -8.63986511e+002, -1.02083942e+003, -1.06563623e+003, -9.99443054e+002, -8.10524841e+002, -5.27016296e+002, -1.84803772e+002, -1.18662661e-003, -2.76927222e+003
 -1.15992749e+003, -7.60224915e+002, -4.97165771e+002, -4.45399994e+002, -4.96763489e+002, -6.03370483e+002, -7.65790222e+002, -9.68029297e+002, -1.15929041e+003, -1.25746191e+003, -1.26003235e+003, -1.09161328e+003, -7.46242310e+002, -2.65917084e+002, -1.05656055e-003, -1.28058557e+003
 1.57948303e+002, -4.01436249e+002, -6.77936218e+002, -7.92396362e+002, -8.33168945e+002, -8.75883972e+002, -9.41666138e+002, -1.03671411e+003, -1.14268274e+003, -1.20450146e+003, -1.19535168e+003, -1.03986609e+003, -7.14628479e+002, -2.54510559e+002, -1.42340618e-003, 4.13042267e+002
 7.39618286e+002, -2.75282074e+002, -8.48735840e+002, -1.08561804e+003, -1.15079834e+003, -1.15894287e+003, -1.13406213e+003, -1.09067285e+003, -1.03545508e+003, -9.83404968e+002, -8.77277893e+002, -7.08002197e+002, -4.63834229e+002, -1.60811295e+002, -2.03028484e-003, 1.14385352e+003
 2.09432327e+002, -5.73287231e+002, -1.04786035e+003, -1.27721729e+003, -1.35728149e+003, -1.34914404e+003, -1.25632117e+003, -1.08972021e+003, -8.72491211e+002, -6.92202576e+002, -4.67082916e+002, -2.78228943e+002, -1.37863129e+002, -3.94833984e+001, -2.79850257e-003, 5.22604370e+002
 -1.06219177e+003, -1.19863489e+003, -1.28648669e+003, -1.38389026e+003, -1.41384155e+003, -1.36861121e+003, -1.22442224e+003, -9.81062012e+002, -6.69274780e+002, -4.18134949e+002, -1.34101700e+002, 4.69190636e+001, 1.00582573e+002, 4.65715866e+001, -3.08585679e-003, -1.00069855e+003
 -2.31970923e+003, -1.82310840e+003, -1.52212964e+003, -1.46833545e+003, -1.35602283e+003, -1.22067761e+003, -1.02458093e+003, -7.60975586e+002, -4.55471436e+002, -2.24637253e+002, 1.95307884e+001, 1.53266495e+002, 1.60608170e+002, 6.56360474e+001, -2.76597822e-003, -2.50509888e+003
 3.20215161e+003, -8.64867310e+002, -1.41409583e+003, -1.51046155e+003, -1.24183240e+003, -9.86275269e+002, -7.36777710e+002, -4.97392242e+002, -2.79007568e+002, -1.38592255e+002, -5.86603451e+000, 5.99917107e+001, 6.40126343e+001, 2.62428207e+001, -2.58373679e-003, 1.28855225e+004
 7.86619092e+003, 1.87674365e+003, -6.69653564e+002, -1.28635303e+003, -1.04390503e+003, -7.51833313e+002, -4.91614105e+002, -3.04170319e+002, -1.94786667e+002, -1.55532776e+002, -1.35478760e+002, -1.22044930e+002, -9.02986145e+001, -3.42303391e+001, -2.63343891e-003, 9.97287500e+003
 4.80384229e+003, 2.94599292e+003, 1.14516678e+002, -5.39569641e+002, -6.03693726e+002, -4.90006165e+002, -3.42618591e+002, -2.44758728e+002, -2.21377899e+002, -2.41236801e+002, -2.74045898e+002, -2.70334229e+002, -2.01896805e+002, -7.57115860e+001, -2.84252409e-003, 4.98861377e+003
 -1.65103052e+003, 7.50131592e+002, 5.58169983e+002, 5.99974976e+002, 1.78747818e+002, -6.51397629e+001, -1.84211838e+002, -2.44009491e+002, -2.95948853e+002, -3.31759583e+002, -3.52231567e+002, -3.19138336e+002, -2.24958939e+002, -8.08801804e+001, -3.48707591e-003, -1.66238660e+003
 -6.35478613e+003, -1.74850000e+003, 9.45600403e+002, 1.61561877e+003, 1.12021179e+003, 5.88265808e+002, 1.54021667e+002, -1.32242584e+002, -2.86739044e+002, -3.37648102e+002, -3.31067993e+002, -2.70239105e+002, -1.74074493e+002, -5.93773918e+001, -4.23083873e-003, -7.59525488e+003
 -7.19977002e+003, -1.86088110e+003, 1.34102393e+003, 2.04559448e+003, 1.81763916e+003, 1.31056250e+003, 7.33977844e+002, 2.61396210e+002, -3.15876389e+001, -1.44977554e+002, -1.78583450e+002, -1.44226639e+002, -8.62536087e+001, -2.77682800e+001, -5.58228884e-003, -1.00741660e+004
 -4.30658447e+003, -2.00412750e+002, 1.50007202e+003, 1.87996265e+003, 1.99346753e+003, 1.80276746e+003, 1.39352417e+003, 9.19146729e+002, 5.24447876e+002, 3.09463715e+002, 1.49216202e+002, 7.02849426e+001, 3.38337021e+001, 1.04294920e+001, -5.84704801e-003, -7.67855176e+003
 9.36795425e+001, 1.42735620e+003, 1.42919373e+003, 1.41136133e+003, 1.71327185e+003, 1.88141223e+003, 1.84181104e+003, 1.60364307e+003, 1.25544580e+003, 9.74013550e+002, 6.56379028e+002, 4.05671356e+002, 2.16588867e+002, 6.75752869e+001, -4.52794414e-003, -2.11661572e+003
 3.01816821e+003, 2.08533521e+003, 1.23771558e+003, 9.63513367e+002, 1.26945911e+003, 1.62658923e+003, 1.91262024e+003, 2.00819739e+003, 1.87483606e+003, 1.64113379e+003, 1.25614917e+003, 8.54686096e+002, 4.85825195e+002, 1.56930313e+002, -2.79964949e-003, 2.23547974e+003
 3.84076318e+003, 1.89508521e+003, 9.88794128e+002, 6.93034241e+002, 9.19769958e+002, 1.26626440e+003, 1.66844275e+003, 1.99286060e+003, 2.11689648e+003, 2.03702832e+003, 1.74124719e+003, 1.30049707e+003, 7.92981445e+002, 2.65843597e+002, -9.37665580e-004, 5.15998340e+003
 2.83386426e+003, 1.32891931e+003, 7.82667297e+002, 6.04084778e+002, 7.51501343e+002, 9.80079224e+002, 1.29857227e+003, 1.64617871e+003, 1.91065149e+003, 1.98705493e+003, 1.87504028e+003, 1.52759998e+003, 9.94014832e+002, 3.44932800e+002, -1.68250641e-004, 3.87342285e+003
 6.83721863e+002, 6.37938293e+002, 6.37313721e+002, 6.22496277e+002, 7.12091675e+002, 8.10688599e+002, 9.54032898e+002, 1.15822461e+003, 1.38340491e+003, 1.51250513e+003, 1.54197034e+003, 1.34929956e+003, 9.25553955e+002, 3.29033417e+002, -6.90011773e-004, 6.64500488e+002
 -1.24245325e+003, -3.65095940e+001, 5.00492645e+002, 6.31624084e+002, 6.86791199e+002, 6.87648560e+002, 6.68018494e+002, 6.76570740e+002, 7.31852844e+002, 7.86471680e+002, 8.24935913e+002, 7.55507568e+002, 5.35894653e+002, 1.92181732e+002, -1.94711646e-003, -1.81913269e+003
 -1.80582910e+003, -3.98439484e+002, 3.41202881e+002, 5.40014526e+002, 5.73064453e+002, 5.16915283e+002, 3.92581299e+002, 2.36090683e+002, 9.56175995e+001, 1.57023830e+001, -3.59666405e+001, -4.76946106e+001, -4.00001831e+001, -1.87560844e+001, -2.58682109e-003, -2.38783032e+003
 -9.58618958e+002, -2.76460693e+002, 1.72908691e+002, 3.14598328e+002, 3.10890656e+002, 2.20503174e+002, 4.67583275e+001, -1.97960266e+002, -4.64159698e+002, -6.43062927e+002, -7.75028870e+002, -7.52616394e+002, -5.54071533e+002, -2.06825485e+002, -2.49838899e-003, -1.19590283e+003
 4.61170990e+002, 1.61342178e+002, 4.61133080e+001, 5.96154976e+000, -8.27649536e+001, -2.14190613e+002, -4.05837830e+002, -6.52945496e+002, -9.17937439e+002, -1.09446973e+003, -1.20486279e+003, -1.11884570e+003, -8.00910400e+002, -2.91696747e+002, -1.73611531e-003, 6.16490479e+002
 1.40575574e+003, 4.65409760e+002, -7.37534332e+001, -2.95107117e+002, -5.22540588e+002, -7.19749695e+002, -9.11802734e+002, -1.09273633e+003, -1.23886609e+003, -1.30552271e+003, -1.27894189e+003, -1.09286560e+003, -7.38975220e+002, -2.60135864e+002, -1.08699501e-003, 1.77953882e+003
 1.26584924e+003, 3.33836029e+002, -2.34824112e+002, -5.27518188e+002, -8.88799194e+002, -1.15521301e+003, -1.33277905e+003, -1.40964417e+003, -1.37935779e+003, -1.28631201e+003, -1.07904053e+003, -8.02004700e+002, -4.86663635e+002, -1.60593460e+002, -1.08891248e-003, 1.63319775e+003
 1.69807205e+002, -2.29231430e+002, -4.77456238e+002, -6.97178589e+002, -1.09722534e+003, -1.37924426e+003, -1.51663074e+003, -1.48703760e+003, -1.30363904e+003, -1.08679297e+003, -7.60653137e+002, -4.55826599e+002, -2.21152283e+002, -6.31599731e+001, -1.40521512e-003, 3.35556396e+002
 -1.21674854e+003, -9.41946289e+002, -7.75893433e+002, -8.55192139e+002, -1.13470129e+003, -1.32550317e+003, -1.37935156e+003, -1.27090430e+003, -1.02491150e+003, -7.81985291e+002, -4.64446014e+002, -2.14241516e+002, -6.70928116e+001, -1.10342875e+001, -1.61112368e-003, -1.31561804e+003
 3.30832739e+003, -3.26525391e+002, -8.11287781e+002, -9.93386780e+002, -1.04085657e+003, -1.04064917e+003, -9.70170593e+002, -8.21345459e+002, -6.16307434e+002, -4.48222870e+002, -2.52992249e+002, -1.14660591e+002, -3.84710693e+001, -7.36953449e+000, -1.73872209e-003, 1.21200869e+004
 6.93368262e+003, 1.81990308e+003, -3.23752472e+002, -9.17355652e+002, -8.11206848e+002, -6.34568665e+002, -4.51100159e+002, -2.97312561e+002, -1.90008972e+002, -1.41682053e+002, -1.08045418e+002, -8.94842987e+001, -6.38747520e+001, -2.40541420e+001, -1.89485145e-003, 8.41527539e+003
 3.71896704e+003, 2.46776855e+003, 1.82337097e+002, -4.07295441e+002, -3.54325348e+002, -1.67093933e+002, 2.56332760e+001, 1.40630539e+002, 1.54941940e+002, 1.09232697e+002, 2.59651642e+001, -4.10577011e+001, -5.77160339e+001, -2.59638176e+001, -1.90571137e-003, 3.22298877e+003
 -2.24269653e+003, 2.88063385e+002, 3.64253845e+002, 4.23393616e+002, 3.56049225e+002, 3.76143066e+002, 4.28558838e+002, 4.44474579e+002, 3.89452423e+002, 3.05194183e+002, 1.82736816e+002, 8.04053497e+001, 2.10956631e+001, 2.40272474e+000, -1.76277314e-003, -2.90023071e+003
 -6.28420654e+003, -2.04718372e+003, 4.83812622e+002, 1.13664136e+003, 1.10853650e+003, 9.66252258e+002, 8.14294861e+002, 6.81100220e+002, 5.61592407e+002, 4.70221497e+002, 3.59666595e+002, 2.52052826e+002, 1.49592819e+002, 4.98837547e+001, -1.56294787e-003, -7.77935303e+003
 -6.66991406e+003, -2.16047534e+003, 6.49744690e+002, 1.34970117e+003, 1.54750684e+003, 1.43973340e+003, 1.20011182e+003, 9.55821106e+002, 7.66668213e+002, 6.54904236e+002, 5.39979736e+002, 4.18920929e+002, 2.71118042e+002, 9.45977707e+001, -1.16510293e-003, -9.16685449e+003
 -3.74236719e+003, -6.27921631e+002, 6.86576111e+002, 1.07459851e+003, 1.47508521e+003, 1.58224634e+003, 1.47344116e+003, 1.25906091e+003, 1.03959180e+003, 8.88310547e+002, 7.20726685e+002, 5.48444580e+002, 3.49970886e+002, 1.20774841e+002, -8.51389719e-004, -6.25773828e+003
 3.46466309e+002, 8.88372620e+002, 6.23700623e+002, 5.92207703e+002, 1.01088690e+003, 1.32262024e+003, 1.46840747e+003, 1.43985706e+003, 1.28982202e+003, 1.12435693e+003, 8.92357727e+002, 6.46784851e+002, 3.93167389e+002, 1.32019974e+002, -4.90208447e-004, -1.02148846e+003
 2.87920605e+003, 1.49810059e+003, 4.97575867e+002, 1.92974777e+002, 4.61034241e+002, 8.09472046e+002, 1.13598975e+003, 1.32799829e+003, 1.34018945e+003, 1.23298596e+003, 1.00380707e+003, 7.20392395e+002, 4.27106750e+002, 1.40896912e+002, 1.91361221e-004, 2.63059204e+003
 3.15540747e+003, 1.24575513e+003, 3.15936798e+002, -1.85537112e+000, 7.06899261e+001, 2.87872864e+002, 6.01358765e+002, 8.96202942e+002, 1.06699951e+003, 1.07699060e+003, 9.55601135e+002, 7.25189453e+002, 4.44242096e+002, 1.48718857e+002, 1.06799696e-003, 4.28438818e+003
 1.65412256e+003, 5.57386902e+002, 1.42854263e+002, -2.76923275e+001, -9.85932159e+001, -7.43963165e+001, 6.80428085e+001, 2.90973755e+002, 5.10771179e+002, 6.22933228e+002, 6.61779114e+002, 5.71935974e+002, 3.82565735e+002, 1.33787033e+002, 1.85241934e-003, 2.41116235e+003
 -5.75606689e+002, -2.13913406e+002, -7.61004269e-001, 4.50420618e+000, -1.31717804e+002, -2.57909607e+002, -3.20730225e+002, -2.79566925e+002, -1.45296783e+002, -1.54561176e+001, 1.34078064e+002, 2.03927017e+002, 1.74436768e+002, 6.69853363e+001, 1.87409949e-003, -7.19800842e+002
 -2.16903638e+003, -8.17070007e+002, -1.60258209e+002, -3.16198978e+001, -1.64091156e+002, -3.52400116e+002, -5.48428528e+002, -6.81300293e+002, -7.02081909e+002, -6.43550964e+002, -4.94343231e+002, -3.21774780e+002, -1.72022034e+002, -5.45576439e+001, 9.27529356e-004, -2.77558032e+003
 -2.30215015e+003, -1.03382861e+003, -3.56095520e+002, -2.04671829e+002, -2.93801819e+002, -4.60918427e+002, -6.80061096e+002, -9.01034790e+002, -1.05163196e+003, -1.09193335e+003, -1.01960321e+003, -8.25778503e+002, -5.37079834e+002, -1.88257172e+002, 1.63727818e-004, -2.84175977e+003
 -1.22969824e+003, -8.29700256e+002, -5.65053894e+002, -5.07092010e+002, -5.52062805e+002, -6.53634399e+002, -8.09279907e+002, -1.00558917e+003, -1.19134607e+003, -1.28437048e+003, -1.27979382e+003, -1.10554333e+003, -7.55109619e+002, -2.68674652e+002, -4.03051818e-004, -1.35147095e+003
 8.71611633e+001, -4.70850403e+002, -7.45754700e+002, -8.53985352e+002, -8.88548035e+002, -9.26095154e+002, -9.85390015e+002, -1.07477490e+003, -1.17504907e+003, -1.23180994e+003, -1.21533752e+003, -1.05337378e+003, -7.22568054e+002, -2.56950378e+002, -1.27178687e-003, 3.41929047e+002
 6.70268982e+002, -3.43952789e+002, -9.15984192e+002, -1.14669250e+003, -1.20593152e+003, -1.20883630e+003, -1.17782910e+003, -1.12875134e+003, -1.06750854e+003, -1.01053772e+003, -8.97738647e+002, -7.22122253e+002, -4.72197021e+002, -1.63342117e+002, -2.12175469e-003, 1.07486328e+003
 1.43660477e+002, -6.37405762e+002, -1.11209814e+003, -1.33761243e+003, -1.41253027e+003, -1.39886853e+003, -1.29981958e+003, -1.12727588e+003, -9.03933044e+002, -7.18856812e+002, -4.87884308e+002, -2.93264679e+002, -1.47118210e+002, -4.26709480e+001, -3.06261098e-003, 4.57408081e+002
 -1.12286218e+003, -1.25959644e+003, -1.34838745e+003, -1.44272217e+003, -1.46922607e+003, -1.41833960e+003, -1.26738672e+003, -1.01797925e+003, -7.00397156e+002, -4.44602966e+002, -1.55028870e+002, 3.13994293e+001, 9.06739655e+001, 4.30752907e+001, -3.38294939e-003, -1.06202185e+003
 -2.37545215e+003, -1.88120276e+003, -1.58058057e+003, -1.52278601e+003, -1.40936365e+003, -1.26877563e+003, -1.06593591e+003, -7.96560852e+002, -4.85875946e+002, -2.50647003e+002, -1.08276641e+000, 1.38139175e+002, 1.50986237e+002, 6.23568916e+001, -3.06586130e-003, -2.56317236e+003
 3.14791943e+003, -9.18708374e+002, -1.46743628e+003, -1.56116394e+003, -1.29271216e+003, -1.03269666e+003, -7.77362244e+002, -5.32722473e+002, -3.09388733e+002, -1.64589523e+002, -2.62265034e+001, 4.53598061e+001, 5.51416588e+001, 2.32621078e+001, -2.82993540e-003, 1.28320947e+004
 7.81445557e+003, 1.82717065e+003, -7.18661072e+002, -1.33188843e+003, -1.09146326e+003, -7.96103699e+002, -5.31248291e+002, -3.39287720e+002, -2.25086441e+002, -1.81230453e+002, -1.55333679e+002, -1.35964020e+002, -9.85504150e+001, -3.69130974e+001, -2.85597192e-003, 9.92064258e+003
 4.75560449e+003, 2.90409155e+003, 7.35923386e+001, -5.78750305e+002, -6.46022339e+002, -5.29852966e+002, -3.78405334e+002, -2.76755585e+002, -2.49139038e+002, -2.64624512e+002, -2.91752716e+002, -2.82568848e+002, -2.09384415e+002, -7.79080124e+001, -3.03955865e-003, 4.93935303e+003
 -1.69514490e+003, 7.12844055e+002, 5.22879761e+002, 5.66795593e+002, 1.41414703e+002, -1.00754166e+002, -2.16653961e+002, -2.73428253e+002, -3.21155457e+002, -3.52980377e+002, -3.69173737e+002, -3.30997314e+002, -2.31835709e+002, -8.33350525e+001, -3.65625625e-003, -1.70908667e+003
 -6.39136768e+003, -1.78036511e+003, 9.16323242e+002, 1.58597778e+003, 1.08805920e+003, 5.56873779e+002, 1.25330925e+002, -1.57985611e+002, -3.09143066e+002, -3.56787964e+002, -3.46554993e+002, -2.81624329e+002, -1.81175980e+002, -6.16504021e+001, -4.44910303e-003, -7.63506055e+003
 -7.22656348e+003, -1.88534570e+003, 1.31786230e+003, 2.01974463e+003, 1.79047827e+003, 1.28411707e+003, 7.10093628e+002, 2.39971527e+002, -5.08341675e+001, -1.61643280e+002, -1.91899338e+002, -1.54409302e+002, -9.30784454e+001, -2.98957100e+001, -5.93203446e-003, -1.01033398e+004
 -4.32261914e+003, -2.17239578e+002, 1.48233276e+003, 1.85956543e+003, 1.97229932e+003, 1.78220483e+003, 1.37516589e+003, 9.02568298e+002, 5.08924408e+002, 2.95693268e+002, 1.38572006e+002, 6.21782951e+001, 2.84363022e+001, 8.70541191e+000, -6.70194672e-003, -7.69525781e+003
 8.65545197e+001, 1.41660815e+003, 1.41633716e+003, 1.39764771e+003, 1.69946240e+003, 1.86768103e+003, 1.82980396e+003, 1.59237512e+003, 1.24460242e+003, 9.64099976e+002, 6.48615723e+002, 4.00227997e+002, 2.13306656e+002, 6.65132370e+001, -5.08118374e-003, -2.12245410e+003
 3.01751343e+003, 2.08026392e+003, 1.23058276e+003, 9.55785583e+002, 1.26316687e+003, 1.62000171e+003, 1.90724988e+003, 2.00337988e+003, 1.87000854e+003, 1.63665369e+003, 1.25203650e+003, 8.51869324e+002, 4.84095947e+002, 1.56480148e+002, -3.01284948e-003, 2.23822241e+003
 3.84329419e+003, 1.89511365e+003, 9.87648560e+002, 6.91488892e+002, 9.20360107e+002, 1.26659851e+003, 1.66992029e+003, 1.99485864e+003, 2.11856836e+003, 2.03859521e+003, 1.74201831e+003, 1.30073315e+003, 7.92795715e+002, 2.65785736e+002, -6.44253392e-004, 5.16375781e+003
 2.83706348e+003, 1.33303613e+003, 7.87608154e+002, 6.09139954e+002, 7.58636841e+002, 9.86875977e+002, 1.30633716e+003, 1.65413892e+003, 1.91826880e+003, 1.99441760e+003, 1.88100281e+003, 1.53171936e+003, 9.96063660e+002, 3.45528076e+002, 5.20487782e-004, 3.87389233e+003
 6.89304199e+002, 6.47996582e+002, 6.49361450e+002, 6.33226318e+002, 7.25090332e+002, 8.23056274e+002, 9.67368347e+002, 1.17173975e+003, 1.39588184e+003, 1.52456677e+003, 1.55220459e+003, 1.35725171e+003, 9.30306702e+002, 3.30718445e+002, 7.05179293e-004, 6.71431580e+002
 -1.22915320e+003, -1.99009609e+001, 5.18787842e+002, 6.48144287e+002, 7.04880188e+002, 7.04892273e+002, 6.85965149e+002, 6.94004150e+002, 7.47842957e+002, 8.01809265e+002, 8.38152832e+002, 7.66355530e+002, 5.42947327e+002, 1.94743225e+002, 8.54993181e-004, -1.80687817e+003
 -1.78205127e+003, -3.74211487e+002, 3.65982452e+002, 5.62372009e+002, 5.96143982e+002, 5.38390747e+002, 4.13612976e+002, 2.56027863e+002, 1.13594536e+002, 3.26799622e+001, -2.13441906e+001, -3.55868721e+001, -3.20756607e+001, -1.58697863e+001, -1.26513129e-004, -2.36527124e+003
 -9.24897766e+002, -2.44832352e+002, 2.03491196e+002, 3.42799133e+002, 3.38662506e+002, 2.45373047e+002, 6.99467621e+001, -1.76470032e+002, -4.45256622e+002, -6.25649841e+002, -7.60621521e+002, -7.41013855e+002, -5.46810181e+002, -2.04238419e+002, -5.75770391e-004, -1.16162720e+003
 5.02331451e+002, 1.99375671e+002, 8.25134888e+001, 3.96047897e+001, -5.11763153e+001, -1.86696350e+002, -3.80743866e+002, -6.30500732e+002, -8.98895752e+002, -1.07736230e+003, -1.19174744e+003, -1.10894226e+003, -7.95154480e+002, -2.89773926e+002, -2.95099191e-004, 6.59086731e+002
 1.45147778e+003, 5.08486176e+002, -3.20058556e+001, -2.56409760e+002, -4.87815094e+002, -6.90027466e+002, -8.85059143e+002, -1.06954517e+003, -1.21991797e+003, -1.28896631e+003, -1.26717126e+003, -1.08459924e+003, -7.34647400e+002, -2.58729736e+002, -3.91036854e-004, 1.82619507e+003
 1.31174011e+003, 3.79741577e+002, -1.88582092e+002, -4.86600891e+002, -8.52889343e+002, -1.12450110e+003, -1.30563831e+003, -1.38639514e+003, -1.36047632e+003, -1.27056433e+003, -1.06837256e+003, -7.94795349e+002, -4.82609711e+002, -1.59760742e+002, -8.18708562e-004, 1.67753796e+003
 2.15035599e+002, -1.82039978e+002, -4.28997650e+002, -6.53071899e+002, -1.05986963e+003, -1.34774097e+003, -1.48871008e+003, -1.46361047e+003, -1.28547571e+003, -1.07159839e+003, -7.50293823e+002, -4.48601532e+002, -2.17449173e+002, -6.17087936e+001, -1.38085545e-003, 3.78202240e+002
 -1.16887976e+003, -8.90253479e+002, -7.22413330e+002, -8.08515198e+002, -1.09511877e+003, -1.29201526e+003, -1.34990027e+003, -1.24648059e+003, -1.00604010e+003, -7.66128845e+002, -4.52932587e+002, -2.05986801e+002, -6.25434227e+001, -9.28694916e+000, -1.70693919e-003, -1.26701331e+003
 3.36292310e+003, -2.70360413e+002, -7.54863159e+002, -9.44757751e+002, -9.99757935e+002, -1.00505585e+003, -9.39009155e+002, -7.95307861e+002, -5.95483521e+002, -4.30637909e+002, -2.39787231e+002, -1.04883759e+002, -3.25938988e+001, -5.44237614e+000, -1.95812923e-003, 1.21748594e+004
 6.99590137e+003, 1.87993347e+003, -2.64555695e+002, -8.66482788e+002, -7.69234192e+002, -5.97481140e+002, -4.18154449e+002, -2.69127106e+002, -1.66739609e+002, -1.21667366e+002, -9.27928391e+001, -7.80941925e+001, -5.69611053e+001, -2.17601147e+001, -2.19392404e-003, 8.47574414e+003
 3.78554565e+003, 2.53132275e+003, 2.44784851e+002, -3.55224945e+002, -3.11640839e+002, -1.28879547e+002, 6.02376366e+001, 1.71017349e+002, 1.80618607e+002, 1.31643936e+002, 4.33192482e+001, -2.82191315e+001, -5.00292740e+001, -2.33423805e+001, -2.28905515e-003, 3.28822168e+003
 -2.17509204e+003, 3.54457123e+002, 4.30221405e+002, 4.76456787e+002, 3.99477234e+002, 4.15445862e+002, 4.64650665e+002, 4.76547333e+002, 4.17076904e+002, 3.29717468e+002, 2.01689590e+002, 9.43472290e+001, 2.93588943e+001, 5.17364883e+000, -2.21267110e-003, -2.83305396e+003
 -6.21710303e+003, -1.98020972e+003, 5.49857178e+002, 1.19074426e+003, 1.15275037e+003, 1.00675586e+003, 8.51350342e+002, 7.14238159e+002, 5.90365173e+002, 4.95782318e+002, 3.79556824e+002, 2.66687408e+002, 1.58289017e+002, 5.27569618e+001, -2.11205613e-003, -7.71250342e+003
 -6.60427295e+003, -2.09517969e+003, 7.14502502e+002, 1.40511682e+003, 1.59280933e+003, 1.48124658e+003, 1.23786072e+003, 9.89370117e+002, 7.95504883e+002, 6.80430237e+002, 5.59938904e+002, 4.33750488e+002, 2.80020660e+002, 9.75551453e+001, -1.70539843e-003, -9.10123340e+003
 -3.67891235e+003, -5.64641357e+002, 7.50215027e+002, 1.13080322e+003, 1.52156689e+003, 1.62452307e+003, 1.51136780e+003, 1.29240466e+003, 1.06784570e+003, 9.13121521e+002, 7.39995239e+002, 5.62852173e+002, 3.58676910e+002, 1.23681786e+002, -1.44071039e-003, -6.19385254e+003
 4.07731140e+002, 9.49777710e+002, 6.85228333e+002, 6.48054077e+002, 1.05782141e+003, 1.36507788e+003, 1.50604871e+003, 1.47249170e+003, 1.31715295e+003, 1.14823621e+003, 9.10540039e+002, 6.60265564e+002, 4.01285645e+002, 1.34697952e+002, -1.22768444e-003, -9.59887329e+002
